Elm Ion,WL_air(A),Excit(eV),log gf,Rad,Star,Waals,Lande,References
'O 1',       5131.33000,   10.989, -3.183, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5274.96700,   10.989, -2.560, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5274.96700,   10.989, -3.037, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5275.12300,   10.989, -2.289, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5275.12300,   10.989, -3.037, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5275.12300,   10.989, -4.213, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5275.16600,   10.989, -2.912, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5298.88700,   10.989, -2.345, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5299.04400,   10.989, -2.123, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5299.08800,   10.989, -2.823, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5329.09600,   10.740, -1.938, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5329.09900,   10.740, -1.586, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5329.10700,   10.740, -1.695, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5329.67300,   10.741, -2.063, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5329.68100,   10.741, -1.473, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5329.69000,   10.741, -1.268, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5330.72600,   10.741, -2.416, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5330.73500,   10.741, -1.570, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5330.74100,   10.741, -0.983, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5435.17800,   10.740, -1.766, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5435.77500,   10.741, -1.544, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5436.86200,   10.741, -1.399, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5512.60200,   10.989, -2.212, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5512.60200,   10.989, -2.691, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5512.77200,   10.989, -1.942, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5512.77200,   10.989, -2.690, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5512.77200,   10.989, -3.866, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5512.82000,   10.989, -2.565, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5554.83200,   10.989, -2.092, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5555.00400,   10.989, -1.870, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5555.05300,   10.989, -2.570, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5958.38600,   10.989, -1.742, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5958.38600,   10.989, -2.219, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5958.58400,   10.989, -1.471, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5958.58400,   10.989, -2.219, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5958.58400,   10.989, -3.395, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       5958.64000,   10.989, -2.094, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6046.23300,   10.989, -1.763, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6046.43800,   10.989, -1.541, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6046.49500,   10.989, -2.240, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6140.58200,   10.741, -4.419, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6155.96100,   10.740, -1.363, 0.000, 0.000,-6.860, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       6155.97100,   10.740, -1.011, 0.000, 0.000,-6.860, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       6155.98900,   10.740, -1.120, 0.000, 0.000,-6.860, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       6156.73700,   10.741, -1.487, 0.000, 0.000,-6.860, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       6156.75500,   10.741, -0.898, 0.000, 0.000,-6.860, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       6156.77800,   10.741, -0.694, 0.000, 0.000,-6.860, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       6158.14900,   10.741, -1.841, 0.000, 0.000,-6.860, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       6158.17200,   10.741, -0.995, 0.000, 0.000,-6.860, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       6158.18700,   10.741, -0.409, 0.000, 0.000,-6.860, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       6300.30400,    0.000,-12.202, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10              O'
'O 1',       6300.30400,    0.000, -9.776, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10              O'
'O 1',       6323.38500,   12.087, -3.487, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6323.41300,   12.087, -3.965, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6324.77200,   12.087, -3.965, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6324.80000,   12.087, -3.298, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6324.81500,   12.087, -3.949, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6324.83600,   12.087, -3.948, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6324.85100,   12.087, -3.046, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6363.77600,    0.020,-10.258, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10              O'
'O 1',       6363.77600,    0.020,-12.988, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10              O'
'O 1',       6391.73300,    0.028,-13.579, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST10   3 NIST10   3 gf:NIST10   3 NIST10   3 NIST10   3 NIST10   3 NIST10              O'
'O 1',       6453.60200,   10.740, -1.288, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6454.44400,   10.741, -1.066, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6455.97700,   10.741, -0.920, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6726.28400,    9.146, -4.398, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       6726.53700,    9.146, -4.882, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7001.89900,   10.989, -1.489, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7001.92200,   10.989, -1.011, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7002.17300,   10.989, -2.664, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7002.19600,   10.989, -1.489, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7002.23000,   10.989, -0.741, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7002.25000,   10.989, -1.364, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7017.30000,   12.359, -3.624, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7020.32700,   12.359, -3.748, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7020.36700,   12.359, -3.527, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7020.49500,   12.359, -3.625, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7025.47500,   12.359, -3.527, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7025.51500,   12.359, -3.050, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7156.70100,   12.729,  0.288, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7254.15400,   10.989, -1.275, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7254.44800,   10.989, -1.054, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7254.53100,   10.989, -1.753, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7771.94400,    9.146,  0.369, 0.000, 0.000,-7.469, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       7774.16600,    9.146,  0.223, 0.000, 0.000,-7.469, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       7775.38800,    9.146,  0.002, 0.000, 0.000,-7.469, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       7981.94200,   10.989, -3.175, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7982.29800,   10.989, -4.287, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7982.39800,   10.989, -3.053, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7986.97700,   10.989, -2.698, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7987.33400,   10.989, -3.171, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       7995.07500,   10.989, -2.423, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       8221.79800,   12.539, -0.589, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       8221.82400,   12.539,  0.312, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       8227.65300,   12.541, -0.606, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       8230.00100,   12.541,  0.060, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       8230.02600,   12.541, -0.589, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       8233.00300,   12.542, -0.130, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       8235.35400,   12.542, -0.607, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       8446.24700,    9.521, -0.463, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       8446.35900,    9.521,  0.236, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       8446.75800,    9.521,  0.014, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       8820.42300,   12.729,  0.379, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9204.93300,   10.741, -3.831, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9260.80600,   10.740, -0.241, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9260.84800,   10.740,  0.110, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9260.93600,   10.740,  0.002, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9262.58200,   10.741, -0.368, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9262.67000,   10.741,  0.224, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9262.77600,   10.741,  0.427, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9265.82600,   10.741, -0.718, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9265.93200,   10.741,  0.125, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9266.00600,   10.741,  0.712, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9482.88800,   12.729, -0.024, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9622.11400,   12.759, -2.663, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9622.15600,   12.759, -2.184, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9625.26100,   12.759, -2.646, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9625.29600,   12.759, -1.745, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9625.32500,   12.759, -1.997, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9625.36000,   12.759, -2.646, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9625.36700,   12.759, -2.663, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9694.66100,   11.838, -2.349, 0.000, 0.000,-7.870, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       9694.90600,   11.838, -2.495, 0.000, 0.000,-7.870, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       9695.06000,   11.838, -2.717, 0.000, 0.000,-7.870, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   2 BPM   2 BPM   2 BPM   2 BPM              O'
'O 1',       9825.78900,   12.079, -0.671, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9825.78900,   12.079, -1.535, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9825.78900,   12.079, -2.711, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9825.87200,   12.079, -0.836, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9825.87200,   12.079, -1.389, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9825.87200,   12.079, -2.410, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9825.99100,   12.079, -1.030, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9825.99100,   12.079, -1.410, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9825.99100,   12.079, -2.410, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9826.09000,   12.079, -1.264, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9826.09000,   12.079, -1.565, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9826.13700,   12.079, -1.565, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
'O 1',       9891.64700,   12.087, -1.101, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              O'
